Results Table 1,,,,,,,,,,,,,
,136.213,57.635,0.6691,,,,,,,,,,
,136.313,57.6773,0.6691,,,,,,,,,,
,136.413,57.7197,0.6689,,,,,,,,,,
,136.513,57.7616,0.6688,,,,,,,,,,
,136.613,57.8045,0.669,,,,,,,,,,
,136.713,57.8465,0.6696,,,,,,,,,,
,136.813,57.8895,0.6696,,,,,,,,,,
,136.913,57.9315,0.6692,,,,,,,,,,
,137.013,57.9734,0.6696,,,,,,,,,,
,137.113,58.0161,0.6698,,,,,,,,,,
,137.213,58.0579,0.6698,,,,,,,,,,
,137.313,58.1011,0.6695,,,,,,,,,,
,137.413,58.1428,0.6695,,,,,,,,,,
,137.513,58.186,0.67,,,,,,,,,,
,137.613,58.2278,0.6701,,,,,,,,,,
,137.713,58.2702,0.6702,,,,,,,,,,
,137.813,58.3123,0.6695,,,,,,,,,,
,137.913,58.3541,0.6697,,,,,,,,,,
,138.013,58.397,0.6701,,,,,,,,,,
,138.113,58.4389,0.6705,,,,,,,,,,
,138.213,58.4822,0.6704,,,,,,,,,,
,138.313,58.5241,0.67,,,,,,,,,,
,138.413,58.5667,0.6703,,,,,,,,,,
,138.513,58.6087,0.6703,,,,,,,,,,
,138.613,58.6508,0.6707,,,,,,,,,,
,138.713,58.6934,0.6703,,,,,,,,,,
,138.813,58.7352,0.6698,,,,,,,,,,
,138.913,58.7784,0.6702,,,,,,,,,,
,139.013,58.8202,0.6705,,,,,,,,,,
,139.113,58.8633,0.6708,,,,,,,,,,
,139.213,58.905,0.6702,,,,,,,,,,
,139.313,58.9472,0.6701,,,,,,,,,,
,139.413,58.9895,0.6703,,,,,,,,,,
,139.513,59.0317,0.6705,,,,,,,,,,
,139.613,59.0746,0.6702,,,,,,,,,,
,139.713,59.1166,0.67,,,,,,,,,,
,139.813,59.1591,0.6702,,,,,,,,,,
,139.913,59.2014,0.6707,,,,,,,,,,
,140.013,59.244,0.6703,,,,,,,,,,
,140.113,59.2861,0.6701,,,,,,,,,,
,140.213,59.328,0.6698,,,,,,,,,,
,140.313,59.371,0.6706,,,,,,,,,,
,140.413,59.4126,0.6702,,,,,,,,,,
,140.513,59.4559,0.6702,,,,,,,,,,
,140.613,59.4974,0.67,,,,,,,,,,
,140.713,59.5404,0.6703,,,,,,,,,,
,140.813,59.5823,0.6707,,,,,,,,,,
,140.913,59.6247,0.6703,,,,,,,,,,
,141.013,59.6671,0.6702,,,,,,,,,,
,141.113,59.709,0.6701,,,,,,,,,,
,141.213,59.7518,0.6705,,,,,,,,,,
,141.313,59.7937,0.6706,,,,,,,,,,
,141.413,59.8368,0.6704,,,,,,,,,,
,141.513,59.8787,0.6701,,,,,,,,,,
,141.613,59.9214,0.6706,,,,,,,,,,
,141.713,59.9633,0.6708,,,,,,,,,,
,141.813,60.0057,0.6704,,,,,,,,,,
,141.913,60.0479,0.6703,,,,,,,,,,
,142.013,60.0898,0.6704,,,,,,,,,,
,142.113,60.1329,0.6709,,,,,,,,,,
,142.213,60.1748,0.6709,,,,,,,,,,
,142.313,60.2179,0.6707,,,,,,,,,,
,142.413,60.2598,0.6705,,,,,,,,,,
,142.513,60.3021,0.6708,,,,,,,,,,
,142.613,60.3444,0.671,,,,,,,,,,
,142.713,60.3864,0.6705,,,,,,,,,,
,142.813,60.4291,0.6704,,,,,,,,,,
,142.913,60.4713,0.6707,,,,,,,,,,
,143.013,60.5139,0.671,,,,,,,,,,
,143.113,60.5562,0.6711,,,,,,,,,,
,143.213,60.5988,0.6708,,,,,,,,,,
,143.313,60.6406,0.6705,,,,,,,,,,
,143.413,60.6827,0.671,,,,,,,,,,
,143.513,60.7253,0.6711,,,,,,,,,,
,143.613,60.7671,0.6708,,,,,,,,,,
,143.713,60.8106,0.6709,,,,,,,,,,
,143.813,60.8523,0.6708,,,,,,,,,,
,143.913,60.8952,0.6711,,,,,,,,,,
,144.013,60.937,0.6712,,,,,,,,,,
,144.113,60.9794,0.6706,,,,,,,,,,
,144.213,61.0217,0.6706,,,,,,,,,,
,144.313,61.0638,0.671,,,,,,,,,,
,144.413,61.1065,0.6711,,,,,,,,,,
,144.513,61.1485,0.6709,,,,,,,,,,
,144.613,61.1915,0.671,,,,,,,,,,
,144.713,61.2332,0.6707,,,,,,,,,,
,144.813,61.2759,0.6712,,,,,,,,,,
,144.913,61.3179,0.6713,,,,,,,,,,
,145.013,61.3601,0.6709,,,,,,,,,,
,145.113,61.4028,0.6706,,,,,,,,,,
,145.213,61.4446,0.6711,,,,,,,,,,
,145.313,61.4876,0.6715,,,,,,,,,,
,145.413,61.5294,0.671,,,,,,,,,,
,145.513,61.5725,0.6712,,,,,,,,,,
,145.613,61.6144,0.671,,,,,,,,,,
,145.713,61.6567,0.6714,,,,,,,,,,
,145.813,61.6993,0.6717,,,,,,,,,,
,145.913,61.7411,0.6713,,,,,,,,,,
,146.013,61.784,0.6714,,,,,,,,,,
,146.113,61.8256,0.6714,,,,,,,,,,
,146.213,61.8688,0.6721,,,,,,,,,,
,146.313,61.9104,0.6719,,,,,,,,,,
,146.413,61.9534,0.6717,,,,,,,,,,
,146.513,61.9955,0.6718,,,,,,,,,,
,146.613,62.0376,0.6719,,,,,,,,,,
,146.713,62.0798,0.6722,,,,,,,,,,
,146.813,62.1219,0.672,,,,,,,,,,
,146.913,62.1649,0.6719,,,,,,,,,,
,147.013,62.207,0.6721,,,,,,,,,,
,147.113,62.25,0.6725,,,,,,,,,,
,147.213,62.2919,0.6724,,,,,,,,,,
,147.313,62.3342,0.6724,,,,,,,,,,
,147.413,62.3763,0.672,,,,,,,,,,
,147.513,62.4183,0.6725,,,,,,,,,,
,147.613,62.461,0.6729,,,,,,,,,,
,147.713,62.503,0.6727,,,,,,,,,,
,147.813,62.5461,0.6727,,,,,,,,,,
,147.913,62.588,0.6727,,,,,,,,,,
,148.013,62.6307,0.6732,,,,,,,,,,
,148.113,62.6726,0.6736,,,,,,,,,,
,148.213,62.7146,0.6727,,,,,,,,,,
,148.313,62.7574,0.6729,,,,,,,,,,
,148.413,62.7992,0.6732,,,,,,,,,,
,148.513,62.8425,0.6736,,,,,,,,,,
,148.613,62.8844,0.6736,,,,,,,,,,
,148.713,62.9273,0.6732,,,,,,,,,,
,148.813,62.969,0.6732,,,,,,,,,,
,148.913,63.0113,0.6734,,,,,,,,,,
,149.013,63.0536,0.674,,,,,,,,,,
,149.113,63.0955,0.6735,,,,,,,,,,
,149.213,63.1387,0.6732,,,,,,,,,,
,149.313,63.1805,0.6736,,,,,,,,,,
,149.413,63.2236,0.6742,,,,,,,,,,
,149.513,63.2649,0.674,,,,,,,,,,
,149.613,63.308,0.6741,,,,,,,,,,
,149.713,63.3499,0.6739,,,,,,,,,,
,149.813,63.3922,0.6738,,,,,,,,,,
,149.913,63.4346,0.674,,,,,,,,,,
,150.013,63.477,0.674,,,,,,,,,,
,150.113,63.5197,0.6739,,,,,,,,,,
,150.213,63.5616,0.6739,,,,,,,,,,
,150.313,63.6044,0.674,,,,,,,,,,
,150.413,63.6463,0.6744,,,,,,,,,,
,150.513,63.6887,0.6741,,,,,,,,,,
,150.613,63.7311,0.6741,,,,,,,,,,
,150.713,63.7731,0.6739,,,,,,,,,,
,150.813,63.8158,0.6741,,,,,,,,,,
,150.913,63.8574,0.6744,,,,,,,,,,
,151.013,63.9009,0.6741,,,,,,,,,,
,151.113,63.9425,0.6742,,,,,,,,,,
,151.213,63.9853,0.6745,,,,,,,,,,
,151.313,64.0275,0.6743,,,,,,,,,,
,151.413,64.0696,0.6746,,,,,,,,,,
,151.513,64.112,0.6742,,,,,,,,,,
,151.613,64.1539,0.6741,,,,,,,,,,
,151.713,64.197,0.6745,,,,,,,,,,
,151.813,64.2387,0.6748,,,,,,,,,,
,151.913,64.282,0.6749,,,,,,,,,,
,152.013,64.3238,0.6745,,,,,,,,,,
,152.113,64.3661,0.6746,,,,,,,,,,
,152.213,64.4082,0.6744,,,,,,,,,,
,152.313,64.4501,0.6747,,,,,,,,,,
,152.413,64.4931,0.6747,,,,,,,,,,
,152.513,64.5352,0.6747,,,,,,,,,,
,152.613,64.5784,0.6748,,,,,,,,,,
,152.713,64.6198,0.6747,,,,,,,,,,
,152.813,64.6629,0.6749,,,,,,,,,,
,152.913,64.7046,0.6747,,,,,,,,,,
,153.013,64.7468,0.6744,,,,,,,,,,
,153.113,64.7891,0.6744,,,,,,,,,,
,153.213,64.8314,0.6746,,,,,,,,,,
,153.313,64.8744,0.6753,,,,,,,,,,
,153.413,64.9165,0.6747,,,,,,,,,,
,153.513,64.9591,0.6749,,,,,,,,,,
,153.613,65.001,0.6747,,,,,,,,,,
,153.713,65.0432,0.675,,,,,,,,,,
,153.813,65.0856,0.6749,,,,,,,,,,
,153.913,65.1276,0.6748,,,,,,,,,,
,154.013,65.1708,0.6748,,,,,,,,,,
,154.113,65.2125,0.6749,,,,,,,,,,
,154.213,65.2557,0.6755,,,,,,,,,,
,154.313,65.2973,0.675,,,,,,,,,,
,154.413,65.3399,0.6749,,,,,,,,,,
,154.513,65.3819,0.6748,,,,,,,,,,
,154.613,65.424,0.6751,,,,,,,,,,
,154.713,65.4668,0.6752,,,,,,,,,,
,154.813,65.5086,0.6751,,,,,,,,,,
,154.913,65.5517,0.6752,,,,,,,,,,
,155.013,65.5934,0.6747,,,,,,,,,,
,155.113,65.6363,0.6753,,,,,,,,,,
,155.213,65.6783,0.6755,,,,,,,,,,
,155.313,65.7208,0.6753,,,,,,,,,,
,155.413,65.7629,0.675,,,,,,,,,,
,155.513,65.8051,0.6748,,,,,,,,,,
,155.613,65.8481,0.6751,,,,,,,,,,
,155.713,65.8898,0.6754,,,,,,,,,,
,155.813,65.9329,0.6757,,,,,,,,,,
,155.913,65.9745,0.6749,,,,,,,,,,
,156.013,66.0172,0.6753,,,,,,,,,,
,156.113,66.0595,0.6754,,,,,,,,,,
,156.213,66.1015,0.6754,,,,,,,,,,
,156.313,66.144,0.6751,,,,,,,,,,
,156.413,66.1857,0.675,,,,,,,,,,
,156.513,66.229,0.6754,,,,,,,,,,
,156.613,66.2709,0.6755,,,,,,,,,,
,156.713,66.314,0.6757,,,,,,,,,,
,156.813,66.3558,0.6751,,,,,,,,,,
,156.913,66.3981,0.6754,,,,,,,,,,
,157.013,66.4405,0.6755,,,,,,,,,,
,157.113,66.4822,0.6758,,,,,,,,,,
,157.213,66.5254,0.6759,,,,,,,,,,
,157.313,66.5669,0.6756,,,,,,,,,,
,157.413,66.6103,0.6758,,,,,,,,,,
,157.513,66.652,0.6758,,,,,,,,,,
,157.613,66.6946,0.6762,,,,,,,,,,
,157.713,66.7367,0.6759,,,,,,,,,,
,157.813,66.7786,0.6757,,,,,,,,,,
,157.913,66.8213,0.6757,,,,,,,,,,
,158.013,66.8632,0.6759,,,,,,,,,,
,158.113,66.9064,0.6764,,,,,,,,,,
,158.213,66.9483,0.6758,,,,,,,,,,
,158.313,66.9912,0.6758,,,,,,,,,,
,158.413,67.0332,0.6759,,,,,,,,,,
,158.513,67.0754,0.6763,,,,,,,,,,
,158.613,67.1175,0.676,,,,,,,,,,
,158.713,67.1597,0.6756,,,,,,,,,,
,158.813,67.2026,0.6757,,,,,,,,,,
,158.913,67.2445,0.6759,,,,,,,,,,
,159.013,67.2876,0.6765,,,,,,,,,,
,159.113,67.3294,0.6759,,,,,,,,,,
,159.213,67.3716,0.6758,,,,,,,,,,
,159.313,67.414,0.6758,,,,,,,,,,
,159.413,67.4559,0.6761,,,,,,,,,,
,159.513,67.4991,0.6763,,,,,,,,,,
,159.613,67.5403,0.6758,,,,,,,,,,
,159.713,67.5839,0.6757,,,,,,,,,,
,159.813,67.6256,0.6759,,,,,,,,,,
,159.913,67.6686,0.6763,,,,,,,,,,
,160.013,67.7102,0.6761,,,,,,,,,,
,160.113,67.7527,0.6759,,,,,,,,,,
,160.213,67.7951,0.6757,,,,,,,,,,
,160.313,67.8371,0.6759,,,,,,,,,,
,160.413,67.8801,0.6762,,,,,,,,,,
,160.513,67.9215,0.6759,,,,,,,,,,
,160.613,67.9648,0.6761,,,,,,,,,,
,160.713,68.0065,0.6757,,,,,,,,,,
,160.813,68.0491,0.6763,,,,,,,,,,
,160.913,68.0914,0.6763,,,,,,,,,,
,161.013,68.1334,0.676,,,,,,,,,,
,161.113,68.1761,0.676,,,,,,,,,,
,161.213,68.2181,0.6762,,,,,,,,,,
,161.313,68.261,0.6762,,,,,,,,,,
,161.413,68.3028,0.6764,,,,,,,,,,
,161.513,68.3458,0.6763,,,,,,,,,,
,161.613,68.3878,0.6763,,,,,,,,,,
,161.713,68.43,0.6764,,,,,,,,,,
,161.813,68.4724,0.6767,,,,,,,,,,
,161.913,68.5141,0.6763,,,,,,,,,,
,162.013,68.5571,0.6765,,,,,,,,,,
,162.113,68.5991,0.6764,,,,,,,,,,
,162.213,68.6424,0.677,,,,,,,,,,
,162.313,68.6841,0.677,,,,,,,,,,
,162.413,68.7263,0.6768,,,,,,,,,,
,162.513,68.7688,0.6766,,,,,,,,,,
,162.613,68.8106,0.6768,,,,,,,,,,
,162.713,68.8536,0.677,,,,,,,,,,
,162.813,68.8951,0.677,,,,,,,,,,
,162.913,68.9387,0.6772,,,,,,,,,,
,163.013,68.9803,0.6767,,,,,,,,,,
,163.113,69.0233,0.6773,,,,,,,,,,
,163.213,69.0649,0.6771,,,,,,,,,,
,163.313,69.1072,0.6768,,,,,,,,,,
,163.413,69.1495,0.6771,,,,,,,,,,
,163.513,69.1917,0.6768,,,,,,,,,,
,163.613,69.2346,0.6776,,,,,,,,,,
,163.713,69.2766,0.6772,,,,,,,,,,
,163.813,69.3196,0.6773,,,,,,,,,,
,163.913,69.3614,0.6769,,,,,,,,,,
,164.013,69.4039,0.6773,,,,,,,,,,
,164.113,69.446,0.6777,,,,,,,,,,
,164.213,69.488,0.6771,,,,,,,,,,
,164.313,69.5308,0.6771,,,,,,,,,,
,164.413,69.5727,0.6772,,,,,,,,,,
,164.513,69.6158,0.6777,,,,,,,,,,
,164.613,69.6575,0.6774,,,,,,,,,,
,164.713,69.7003,0.6772,,,,,,,,,,
,164.813,69.7423,0.6773,,,,,,,,,,
,164.913,69.7845,0.6775,,,,,,,,,,
,165.013,69.8272,0.6779,,,,,,,,,,
,165.113,69.8687,0.6774,,,,,,,,,,
,165.213,69.912,0.6774,,,,,,,,,,
,165.313,69.9538,0.6774,,,,,,,,,,
,165.413,69.997,0.6779,,,,,,,,,,
,165.513,70.0387,0.6776,,,,,,,,,,
,165.613,70.0811,0.6773,,,,,,,,,,
,165.713,70.1236,0.6775,,,,,,,,,,
,165.813,70.1654,0.6774,,,,,,,,,,
,165.913,70.2083,0.6778,,,,,,,,,,
,166.013,70.2497,0.6773,,,,,,,,,,
,166.113,70.2931,0.6774,,,,,,,,,,
,166.213,70.3348,0.6777,,,,,,,,,,
,166.313,70.3779,0.6779,,,,,,,,,,
,166.413,70.4197,0.6777,,,,,,,,,,
,166.513,70.462,0.6775,,,,,,,,,,
,166.613,70.5042,0.6776,,,,,,,,,,
,166.713,70.5463,0.6776,,,,,,,,,,
,166.813,70.5892,0.6774,,,,,,,,,,
,166.913,70.6313,0.6773,,,,,,,,,,
,167.013,70.6742,0.6776,,,,,,,,,,
,167.113,70.7161,0.6778,,,,,,,,,,
,167.213,70.7586,0.6776,,,,,,,,,,
,167.313,70.8007,0.6772,,,,,,,,,,
,167.413,70.8425,0.6773,,,,,,,,,,
,167.513,70.8852,0.6779,,,,,,,,,,
,167.613,70.9273,0.6776,,,,,,,,,,
,167.713,70.9705,0.6775,,,,,,,,,,
,167.813,71.0123,0.6776,,,,,,,,,,
,167.913,71.055,0.6781,,,,,,,,,,
,168.013,71.0972,0.678,,,,,,,,,,
,168.113,71.1391,0.6778,,,,,,,,,,
,168.213,71.1818,0.6777,,,,,,,,,,
,168.313,71.2235,0.6778,,,,,,,,,,
,168.413,71.2668,0.6782,,,,,,,,,,
,168.513,71.3085,0.6777,,,,,,,,,,
,168.613,71.3517,0.6779,,,,,,,,,,
,168.713,71.3932,0.6778,,,,,,,,,,
,168.813,71.4358,0.6785,,,,,,,,,,
,168.913,71.4778,0.678,,,,,,,,,,
,169.013,71.52,0.6778,,,,,,,,,,
,169.113,71.563,0.6782,,,,,,,,,,
,169.213,71.6048,0.6784,,,,,,,,,,
,169.313,71.6475,0.6785,,,,,,,,,,
,169.413,71.6896,0.678,,,,,,,,,,
,169.513,71.7323,0.6785,,,,,,,,,,
,169.613,71.7745,0.6787,,,,,,,,,,
,169.713,71.8167,0.6792,,,,,,,,,,
,169.813,71.8592,0.6786,,,,,,,,,,
,169.913,71.9011,0.6786,,,,,,,,,,
,170.013,71.944,0.6791,,,,,,,,,,
,170.113,71.9858,0.6794,,,,,,,,,,
,170.213,72.0287,0.6791,,,,,,,,,,
,170.313,72.0705,0.6789,,,,,,,,,,
,170.413,72.1131,0.6796,,,,,,,,,,
,170.513,72.1555,0.6798,,,,,,,,,,
,170.613,72.1973,0.6796,,,,,,,,,,
,170.713,72.2401,0.6794,,,,,,,,,,
,170.813,72.2818,0.6792,,,,,,,,,,
,170.913,72.3252,0.6803,,,,,,,,,,
,171.013,72.3669,0.6801,,,,,,,,,,
,171.113,72.4098,0.68,,,,,,,,,,
,171.213,72.452,0.68,,,,,,,,,,
,171.313,72.494,0.6803,,,,,,,,,,
,171.413,72.5364,0.6805,,,,,,,,,,
,171.513,72.5782,0.6803,,,,,,,,,,
,171.613,72.6213,0.6805,,,,,,,,,,
,171.713,72.663,0.6805,,,,,,,,,,
,171.813,72.7064,0.6812,,,,,,,,,,
,171.913,72.7482,0.6808,,,,,,,,,,
,172.013,72.7905,0.6807,,,,,,,,,,
,172.113,72.8324,0.6807,,,,,,,,,,
,172.213,72.8747,0.6812,,,,,,,,,,
,172.313,72.9174,0.6813,,,,,,,,,,
,172.413,72.9594,0.681,,,,,,,,,,
,172.513,73.0023,0.6812,,,,,,,,,,
,172.613,73.0446,0.6815,,,,,,,,,,
,172.713,73.0871,0.6819,,,,,,,,,,
,172.813,73.1291,0.6813,,,,,,,,,,
,172.913,73.171,0.6811,,,,,,,,,,
,173.013,73.2137,0.6817,,,,,,,,,,
,173.113,73.2556,0.682,,,,,,,,,,
,173.213,73.2988,0.6821,,,,,,,,,,
,173.313,73.3406,0.6817,,,,,,,,,,
,173.413,73.3835,0.6821,,,,,,,,,,
,173.513,73.4253,0.6823,,,,,,,,,,
,173.613,73.4677,0.6826,,,,,,,,,,
,173.713,73.5099,0.6825,,,,,,,,,,
,173.813,73.552,0.6822,,,,,,,,,,
,173.913,73.5949,0.6826,,,,,,,,,,
,174.013,73.6368,0.683,,,,,,,,,,
,174.113,73.6799,0.6832,,,,,,,,,,
,174.213,73.7215,0.6826,,,,,,,,,,
,174.313,73.7643,0.6828,,,,,,,,,,
,174.413,73.8063,0.6831,,,,,,,,,,
,174.513,73.8484,0.6834,,,,,,,,,,
,174.613,73.8912,0.6829,,,,,,,,,,
,174.713,73.933,0.683,,,,,,,,,,
,174.813,73.9758,0.6832,,,,,,,,,,
,174.913,74.0177,0.6836,,,,,,,,,,
,175.013,74.0609,0.6837,,,,,,,,,,
,175.113,74.1026,0.6835,,,,,,,,,,
,175.213,74.1453,0.6837,,,,,,,,,,
,175.313,74.1873,0.6838,,,,,,,,,,
,175.413,74.2297,0.6842,,,,,,,,,,
,175.513,74.2722,0.6837,,,,,,,,,,
,175.613,74.3139,0.6835,,,,,,,,,,
,175.713,74.357,0.6843,,,,,,,,,,
,175.813,74.3989,0.6842,,,,,,,,,,
,175.913,74.4417,0.6844,,,,,,,,,,
,176.013,74.4838,0.6841,,,,,,,,,,
,176.113,74.526,0.6844,,,,,,,,,,
,176.213,74.5683,0.6844,,,,,,,,,,
,176.313,74.61,0.6843,,,,,,,,,,
,176.413,74.6533,0.6845,,,,,,,,,,
,176.513,74.6951,0.6841,,,,,,,,,,
,176.613,74.7383,0.6849,,,,,,,,,,
,176.713,74.7802,0.6848,,,,,,,,,,
,176.813,74.8227,0.6845,,,,,,,,,,
,176.913,74.8645,0.6844,,,,,,,,,,
,177.013,74.9067,0.6846,,,,,,,,,,
,177.113,74.9494,0.685,,,,,,,,,,
,177.213,74.9911,0.6845,,,,,,,,,,
,177.313,75.0346,0.6845,,,,,,,,,,
,177.413,75.0764,0.6845,,,,,,,,,,
,177.513,75.1189,0.6849,,,,,,,,,,
,177.613,75.161,0.6848,,,,,,,,,,
,177.713,75.203,0.6843,,,,,,,,,,
,177.813,75.2456,0.6847,,,,,,,,,,
,177.913,75.2877,0.6848,,,,,,,,,,
,178.013,75.3306,0.6848,,,,,,,,,,
,178.113,75.3726,0.6845,,,,,,,,,,
,178.213,75.4159,0.6848,,,,,,,,,,
,178.313,75.4573,0.685,,,,,,,,,,
,178.413,75.4998,0.6848,,,,,,,,,,
,178.513,75.5419,0.6845,,,,,,,,,,
,178.613,75.5839,0.6845,,,,,,,,,,
,178.713,75.627,0.6851,,,,,,,,,,
,178.813,75.6688,0.6845,,,,,,,,,,
,178.913,75.7118,0.6847,,,,,,,,,,
,179.013,75.7534,0.6845,,,,,,,,,,
,179.113,75.7963,0.685,,,,,,,,,,
,179.213,75.8383,0.6848,,,,,,,,,,
,179.313,75.8805,0.6844,,,,,,,,,,
,179.413,75.9232,0.6846,,,,,,,,,,
,179.513,75.965,0.6847,,,,,,,,,,
,179.613,76.0082,0.6849,,,,,,,,,,
,179.713,76.0499,0.6842,,,,,,,,,,
,179.813,76.0929,0.6848,,,,,,,,,,
,179.913,76.1346,0.6848,,,,,,,,,,
,180.013,76.1771,0.6849,,,,,,,,,,
,180.113,76.2194,0.6844,,,,,,,,,,
,180.213,76.2613,0.6845,,,,,,,,,,
,180.313,76.3042,0.6847,,,,,,,,,,
,180.413,76.3458,0.6848,,,,,,,,,,
,180.513,76.389,0.6847,,,,,,,,,,
,180.613,76.431,0.6845,,,,,,,,,,
,180.713,76.4737,0.6848,,,,,,,,,,
,180.813,76.5158,0.6851,,,,,,,,,,
,180.913,76.5579,0.6848,,,,,,,,,,
,181.013,76.6005,0.6845,,,,,,,,,,
,181.113,76.6423,0.6844,,,,,,,,,,
,181.213,76.6853,0.6851,,,,,,,,,,
,181.313,76.7271,0.6849,,,,,,,,,,
,181.413,76.7702,0.6849,,,,,,,,,,
,181.513,76.8122,0.685,,,,,,,,,,
,181.613,76.8544,0.685,,,,,,,,,,
,181.713,76.8967,0.6853,,,,,,,,,,
,181.813,76.9383,0.6848,,,,,,,,,,
,181.913,76.9814,0.6851,,,,,,,,,,
,182.013,77.0233,0.685,,,,,,,,,,
,182.113,77.0667,0.6855,,,,,,,,,,
,182.213,77.1082,0.6852,,,,,,,,,,
,182.313,77.1512,0.6852,,,,,,,,,,
,182.413,77.193,0.6854,,,,,,,,,,
,182.513,77.2353,0.6857,,,,,,,,,,
,182.613,77.2776,0.6854,,,,,,,,,,
,182.713,77.3196,0.6849,,,,,,,,,,
,182.813,77.3628,0.6853,,,,,,,,,,
,182.913,77.4047,0.6855,,,,,,,,,,
,183.013,77.4476,0.6856,,,,,,,,,,
,183.113,77.4893,0.6851,,,,,,,,,,
,183.213,77.5316,0.6851,,,,,,,,,,
,183.313,77.5739,0.6853,,,,,,,,,,
,183.413,77.6158,0.6856,,,,,,,,,,
,183.513,77.6589,0.6853,,,,,,,,,,
,183.613,77.7007,0.6851,,,,,,,,,,
,183.713,77.7439,0.6854,,,,,,,,,,
,183.813,77.7857,0.6855,,,,,,,,,,
,183.913,77.8284,0.6856,,,,,,,,,,
,184.013,77.8702,0.6849,,,,,,,,,,
,184.113,77.9125,0.6853,,,,,,,,,,
,184.213,77.9552,0.6855,,,,,,,,,,
,184.313,77.997,0.6853,,,,,,,,,,
,184.413,78.04,0.6851,,,,,,,,,,
,184.513,78.0817,0.6849,,,,,,,,,,
,184.613,78.1248,0.6853,,,,,,,,,,
,184.713,78.1667,0.6856,,,,,,,,,,
,184.813,78.2089,0.6851,,,,,,,,,,
,184.913,78.2516,0.6851,,,,,,,,,,
,185.013,78.293,0.6851,,,,,,,,,,
,185.113,78.3364,0.6856,,,,,,,,,,
,185.213,78.378,0.6854,,,,,,,,,,
,185.313,78.4214,0.6853,,,,,,,,,,
,185.413,78.4626,0.6852,,,,,,,,,,
,185.513,78.5058,0.6854,,,,,,,,,,
,185.613,78.5477,0.6856,,,,,,,,,,
,185.713,78.5899,0.6852,,,,,,,,,,
,185.813,78.6324,0.685,,,,,,,,,,
,185.913,78.6743,0.6851,,,,,,,,,,
,186.013,78.7172,0.6854,,,,,,,,,,
,186.113,78.7592,0.6852,,,,,,,,,,
,186.213,78.8021,0.6852,,,,,,,,,,
,186.313,78.8441,0.6851,,,,,,,,,,
,186.413,78.8864,0.6854,,,,,,,,,,
